0.055163;0.059229;0.073733;0.157992;0.464738;0.332417;0.167609;0.107847;0.082927;0.066313;0.049781;0.041892;0.85866
0.055122;0.057501;0.070628;0.134474;0.458416;0.349236;0.186279;0.11205;0.082826;0.068653;0.053515;0.043626;0.86255
0.054817;0.055559;0.067546;0.117576;0.454146;0.371965;0.214654;0.118836;0.084091;0.067366;0.058917;0.046554;0.866296
0.054238;0.053388;0.064451;0.104475;0.451976;0.402803;0.259689;0.129115;0.086992;0.067214;0.058413;0.050821;0.869909
0.053366;0.050971;0.061316;0.093733;0.189233;0.429106;0.294492;0.144346;0.091919;0.068334;0.057563;0.053679;0.873393
0.052177;0.048283;0.058117;0.084541;0.154143;0.422588;0.312011;0.167;0.099443;0.070926;0.05785;0.052346;0.876753
0.050633;0.045294;0.054834;0.076404;0.128892;0.41818;0.335901;0.201609;0.110419;0.075266;0.059384;0.052113;0.879993
0.048655;0.043042;0.05151;0.069129;0.109729;0.415806;0.367848;0.253172;0.125854;0.08161;0.062249;0.052992;0.881399
0.045799;0.041708;0.048629;0.063452;0.09658;0.41376;0.390286;0.263519;0.143565;0.088817;0.065807;0.054631;0.87742
0.041815;0.040373;0.046246;0.059255;0.087914;0.410282;0.382116;0.270901;0.160395;0.095582;0.069339;0.056562;0.869072
0.038818;0.0393;0.044872;0.057338;0.084731;0.401834;0.373066;0.268164;0.166594;0.098423;0.071098;0.057799;0.85489
0.034007;0.034455;0.039628;0.0512;0.07663;0.354007;0.328437;0.239219;0.177167;0.105298;0.076491;0.062471;0.767292
0.033098;0.03354;0.038637;0.050042;0.075101;0.345036;0.320066;0.233797;0.178224;0.106597;0.07751;0.063353;0.753435
0.032199;0.032634;0.037656;0.048894;0.073586;0.336146;0.311771;0.228424;0.17399;0.107883;0.078519;0.064228;0.746534
0.031304;0.031733;0.036681;0.047752;0.07208;0.327308;0.303524;0.223083;0.169781;0.109163;0.079523;0.065097;0.742235
0.030408;0.030831;0.035705;0.046609;0.070571;0.318459;0.295266;0.217735;0.165567;0.110443;0.080527;0.065967;0.743185
0.029504;0.02992;0.034718;0.045456;0.069048;0.309524;0.286929;0.212335;0.161312;0.111737;0.081542;0.066846;0.750316
0.02859;0.028999;0.033722;0.044289;0.075327;0.300494;0.278502;0.206877;0.157011;0.113044;0.082567;0.067734;0.758431
0.027666;0.028068;0.032715;0.043111;0.085787;0.291369;0.269988;0.201362;0.152666;0.114365;0.083603;0.068632;0.766302
0.026733;0.027129;0.031698;0.041921;0.096351;0.282153;0.261389;0.195793;0.148277;0.115699;0.08465;0.069538;0.773935
0.025791;0.02618;0.030671;0.040719;0.107017;0.27285;0.252707;0.19017;0.143846;0.117045;0.085706;0.070453;0.781337
0.024841;0.025223;0.029635;0.042929;0.11778;0.26346;0.243946;0.184495;0.139375;0.117491;0.086772;0.071377;0.788512
0.023882;0.024257;0.02859;0.048224;0.297946;0.253988;0.235107;0.178771;0.134864;0.113569;0.087848;0.072309;0.795466
0.022915;0.023283;0.028821;0.053565;0.286907;0.244436;0.226194;0.172998;0.130315;0.109613;0.088932;0.073248;0.802207
0.02194;0.022301;0.032579;0.058949;0.275778;0.234806;0.217208;0.167178;0.125728;0.105626;0.090026;0.074195;0.808738
0.020957;0.023701;0.036366;0.064376;0.264561;0.225101;0.208152;0.161312;0.121106;0.101607;0.091128;0.07515;0.815066
0.020428;0.02677;0.040181;0.069843;0.25326;0.215322;0.199027;0.155402;0.11645;0.097558;0.090258;0.076112;0.821197
0.023163;0.029861;0.044024;0.075349;0.241878;0.205473;0.189837;0.14945;0.111759;0.093479;0.086416;0.07708;0.827135
0.025917;0.032973;0.047893;0.29785;0.230416;0.195556;0.180583;0.143456;0.107036;0.089372;0.082548;0.078056;0.832887
0.028401;0.035532;0.050658;0.2887;0.22118;0.186687;0.171618;0.139968;0.103518;0.085849;0.078882;0.079364;0.834087
0.030315;0.037008;0.051374;0.285858;0.215871;0.179734;0.163329;0.141154;0.102275;0.083499;0.075749;0.07533;0.829704
0.031685;0.037583;0.05059;0.288262;0.213763;0.174431;0.155865;0.146753;0.103165;0.082361;0.073359;0.071718;0.818763
0.026489;0.04714;0.105459;0.392458;0.287762;0.205311;0.134119;0.099515;0.084171;0.078231;0.079745;0.089374;0.638091
0.029922;0.049319;0.099664;0.398635;0.298107;0.215224;0.13755;0.098778;0.081614;0.074311;0.07439;0.081883;0.632652
0.032911;0.051006;0.095018;0.408544;0.306733;0.225369;0.142334;0.098656;0.079536;0.070896;0.069667;0.075313;0.633904
0.03554;0.052301;0.09106;0.738645;0.317513;0.228928;0.148888;0.099236;0.077945;0.067949;0.065499;0.069514;0.64078
0.037855;0.053258;0.087514;0.691317;0.33114;0.233858;0.154438;0.100672;0.076889;0.065471;0.061848;0.064397;0.6517
0.03987;0.053889;0.084185;0.646433;0.34866;0.240587;0.160823;0.103204;0.076465;0.063504;0.058723;0.05993;0.662295
0.041607;0.054231;0.081005;0.607489;0.355088;0.249596;0.16967;0.107112;0.076776;0.062096;0.056142;0.056101;0.672573
0.043084;0.054314;0.077925;0.573471;0.36131;0.260641;0.181851;0.11278;0.077953;0.061303;0.054129;0.052904;0.682541
0.044318;0.054158;0.074908;0.475248;0.369539;0.271024;0.187775;0.119467;0.080168;0.0612;0.052716;0.050339;0.692205
0.045319;0.05378;0.071923;0.163012;0.679115;0.284747;0.19272;0.125256;0.083651;0.06188;0.051947;0.048417;0.701573
0.046095;0.053192;0.068946;0.138378;0.629781;0.302917;0.199698;0.13339;0.088713;0.063463;0.051876;0.047153;0.710652
0.046653;0.0524;0.065954;0.121206;0.587391;0.315744;0.209282;0.14466;0.095398;0.066107;0.052575;0.046575;0.719447
0.046993;0.05141;0.062927;0.108205;0.550655;0.322208;0.22142;0.153478;0.100611;0.070017;0.054136;0.046722;0.727967
0.047115;0.05022;0.059849;0.097756;0.489425;0.331007;0.232896;0.158191;0.107897;0.075469;0.056678;0.047645;0.736217
0.047014;0.048829;0.0567;0.088969;0.384653;0.628299;0.248362;0.164956;0.117876;0.080891;0.060354;0.049413;0.744204
0.046682;0.047229;0.053462;0.081312;0.309403;0.579885;0.269281;0.174335;0.128173;0.08648;0.065366;0.052118;0.751936
0.046106;0.04541;0.050118;0.074444;0.170328;0.538385;0.278917;0.186792;0.132435;0.094052;0.070369;0.055874;0.759419
0.045221;0.043395;0.047806;0.068669;0.130332;0.504339;0.285396;0.196943;0.13787;0.103421;0.075106;0.060595;0.766715
0.043942;0.041157;0.045855;0.063935;0.109174;0.441;0.292008;0.208059;0.143973;0.109654;0.080656;0.064432;0.77388
